Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
1,0,253,24,1
1,8,156,10,0
1,5,408,0,0
1,10,389.61,8,1
1,4,758,5,1
1,6,499,4,0
1,2,225,28,0
1,2,481.67,12,1
1,1,514,7,1
0,2,862.32,10,0
1,9,380,10,0
1,6,316,2,0
1,5,154.41,13,1
0,1,994.07,5,0
1,8,322,17,0
0,2,547.37,4,0
1,5,416,2,0
0,3,697.67,4,0
1,10,745.72,3,0
0,2,884.77,0,0
1,9,823,24,1
1,4,310,18,0
0,2,685.28,0,0
1,3,857,15,0
0,1,957.98,0,0
0,1,624.72,8,0
0,3,836.74,4,0
1,0,583,24,1
1,8,942,25,1
0,3,628.39,8,0
1,0,847.12,26,0
0,2,813.23,15,0
1,3,809,28,1
1,4,588,30,0
0,0,728.19,8,0
0,2,955.86,20,0
1,10,881,8,1
1,4,708.37,24,0
1,9,987,20,1
1,10,201,15,0
1,5,853,20,0
0,1,861.09,2,0
0,1,577.41,5,0
1,6,795,24,0
1,5,167.11,4,0
1,4,388,14,0
0,0,566.43,0,0
1,10,642,6,0
0,5,895.3,12,0
0,4,599.69,6,0
1,2,272,9,1
1,2,212,15,1
0,0,644.84,18,0
0,3,688.39,13,0
0,4,763.41,9,0
0,3,840,8,0
0,0,660.08,11,0
1,3,390,22,0
0,0,721.88,5,0
1,8,363,19,0
1,4,800.3,13,1
1,8,570.9,8,1
0,2,553.62,7,0
1,2,125.67,8,0
0,2,732.34,8,0
0,1,518.44,11,0
0,1,844.09,8,0
1,7,448.12,6,0
1,7,811,19,0
0,0,801,11,0
0,2,529.51,18,0
0,2,738.61,13,0
1,9,862,8,0
0,1,594.47,10,0
1,3,265,19,1
1,7,632,29,1
0,1,972.84,9,0
1,9,383,27,0
1,8,228,0,0
0,4,900.75,17,0
0,1,991.19,9,0
0,1,557.71,16,0
0,2,990.39,18,0
0,1,608.8,3,0
1,2,748,4,1
1,8,768.73,16,0
1,4,925,0,0
1,3,264,5,0
1,1,255,28,0
1,10,436,1,0
1,4,714,10,0
1,4,592,18,1
0,0,744.47,6,0
1,0,845,18,0
1,9,363,23,0
0,1,596.86,4,0
0,2,689.97,12,0
1,6,929,29,0
1,7,458,1,0
0,0,689.27,3,0
1,8,295,9,1
1,10,661,15,1
0,3,639.84,19,0
1,2,509,7,0
1,2,280,0,0
0,2,717.83,3,0
1,2,373,15,1
0,0,954.82,1,0
1,2,164,4,0
1,2,925,10,0
1,9,652,20,0
1,3,595,24,0
1,2,267,23,0
1,1,275,16,1
0,2,980.09,11,0
1,2,421,9,0
1,10,579.26,12,0
1,5,119,19,0
1,10,854.75,8,0
0,2,544,0,0
0,0,727.47,2,0
1,2,386.61,22,0
0,1,705.16,6,0
1,6,471,26,0
0,0,601.57,17,0
0,0,830.69,5,0
1,3,198.92,5,0
1,2,355,25,0
1,4,123,6,0
0,0,558.81,11,0
1,4,711.63,21,0
0,1,652.71,11,0
0,2,745.52,19,0
0,0,519.17,0,0
0,3,642.55,3,0
0,3,807.48,16,0
0,2,624.18,4,0
1,0,776,7,0
0,0,794.4,5,0
0,3,948.77,17,0
1,10,747.84,20,0
1,9,115,0,1
0,2,691.42,4,0
0,3,725.27,0,0
1,8,459,7,0
1,2,743,5,0
0,1,608.51,1,0
1,4,604,30,1
1,4,151,21,0
0,0,877.77,5,0
0,1,928.64,11,0
1,8,469.21,25,0
1,5,161,0,1
0,2,577.79,1,0
0,2,715.95,11,0
0,1,744.99,4,0
1,4,408,22,1
0,1,599.39,19,0
1,4,399,24,0
0,1,520.53,20,0
1,8,420,10,0
0,0,544.27,11,0
0,3,548.44,0,0
1,5,561,10,0
1,8,240,26,1
0,0,781.76,20,0
0,2,617.76,18,0
0,0,807.64,17,0
1,3,416,8,0
1,6,860,28,0
1,3,926,16,0
1,1,524,14,1
1,0,168.7,13,0
0,3,859.99,14,0
0,1,883.27,8,0
1,2,910,22,1
0,2,884.44,6,0
1,4,737,15,0
1,5,489.1,8,1
0,3,528.64,17,0
1,7,229,4,1
0,2,623.44,11,0
1,5,298.24,19,1
0,3,529.1,19,0
1,7,789,27,0
1,4,947,10,0
0,0,656.24,17,0
0,3,693.36,2,0
0,3,854.86,11,0
1,8,151,14,0
1,7,349,9,0
1,0,200,23,0
0,0,615.43,1,0
0,2,581.57,5,0
0,3,957.24,0,0
0,2,607.78,17,0
1,6,880,13,0
1,2,665,9,0
0,2,796.36,11,0
1,6,937,12,1
1,0,982,23,0
0,1,822.63,2,0
1,10,730,27,1
1,5,132,30,0
1,4,260.11,6,1
0,1,721.26,18,0
0,0,517.55,2,0
1,2,858,19,0
0,0,814.57,3,0
0,0,785.73,1,0
1,10,139,1,0
1,3,141.84,4,0
1,8,299,10,0
1,1,852,21,0
1,9,727,19,1
1,0,307,29,0
1,4,515,18,0
1,5,696,8,0
1,10,574,5,0
0,0,885.89,5,0
0,1,683.39,13,0
0,0,761.24,14,0
1,6,949,5,0
0,1,562.95,3,0
0,0,680.11,4,0
1,9,390,29,0
0,5,942.77,0,0
1,2,391,16,0
0,0,594.75,18,0
0,2,832.93,14,0
0,4,541.08,2,0
1,0,897,12,1
0,0,756.05,16,0
1,2,746,26,0
1,8,843,26,1
0,3,569.72,20,0
0,0,610.36,9,0
1,9,147,24,0
0,1,755.62,6,0
1,0,318.73,6,0
0,2,989.9,14,0
1,2,606,17,0
1,6,567.66,24,0
0,1,561.94,3,0
1,4,538,28,0
1,9,590,8,1
1,1,367,13,1
1,4,299,26,1
1,10,812,18,0
1,8,439,2,0
1,6,102.26,12,1
1,4,355,1,1
1,1,431,0,1
1,0,806.23,29,0
0,3,833.2,17,0
0,0,568.21,0,0
1,5,385,5,0
1,5,687.18,25,0
0,2,633.46,4,0
1,7,732,30,1
1,3,907,18,1
1,3,777.95,9,1
1,0,763.21,28,0
1,1,647.43,21,0
1,7,965,13,0
0,1,538.44,11,0
1,10,822,20,0
0,1,728.77,6,0
0,0,728.94,11,0
1,4,776,7,0
0,0,613.24,15,0
1,5,139,29,0
1,8,112.07,28,0
0,2,656.05,4,0
1,3,584,7,1
0,1,622.43,10,0
1,8,432,24,1
0,0,915.27,9,0
0,2,638.62,3,0
1,3,658.56,9,1
1,9,874,24,0
1,2,227,29,0
0,1,868.31,14,0
1,7,891,2,0
1,9,678,1,0
1,9,294,18,1
0,3,963.13,11,0
0,3,575.69,9,0
0,4,977.14,2,0
1,2,618,9,1
0,3,775.79,16,0
0,1,685.32,8,0
0,2,953.4,3,0
1,4,693,22,1
0,2,903.39,17,0
0,0,552.33,6,0
1,1,230.84,17,0
1,0,110,9,0
1,6,102,5,0
1,2,108.06,10,0
0,0,610.43,16,0
0,1,760.68,2,0
0,0,948.21,13,0
0,4,864,14,0
0,1,950.85,3,0
0,3,756.08,5,0
1,6,528,15,1
1,2,419,17,0
0,1,551.76,11,0
1,7,801.28,20,0
0,3,920.39,16,0
1,4,225,23,1
0,0,998.43,12,0
0,1,538.87,0,0
0,2,681.03,8,0
0,0,505.71,2,0
0,2,918.64,19,0
0,0,933.84,15,0
1,0,428.27,27,0
1,3,313,10,1
0,0,646.15,7,0
1,6,666,24,1
1,0,722.66,22,0
1,3,933,19,1
0,0,828.34,6,0
0,0,830.1,11,0
0,2,762.89,7,0
0,0,897.73,17,0
0,0,801,7,0
1,4,334,17,0
1,5,240,30,0
1,10,530,10,0
1,8,574,6,1
1,0,436,19,0
0,3,634.09,14,0
1,5,256,3,0
0,2,510.14,18,0
0,3,992.93,17,0
0,0,908.94,9,0
1,5,512,30,1
1,3,177,30,0
1,2,681,15,1
1,7,971,17,1
0,1,959.09,18,0
0,2,544.25,2,0
0,0,811.59,10,0
1,0,912,21,0
1,1,284,13,0
0,1,647.49,4,0
0,3,629.35,16,0
1,6,711.27,3,1
1,7,204,16,1
1,8,966.11,11,1
0,2,516.33,2,0
0,1,685.86,5,0
1,5,901,25,1
0,2,547.9,18,0
1,6,942,6,1
1,2,863.32,9,0
0,4,738.26,16,0
0,1,574.06,19,0
0,1,924,0,0
1,5,624,12,0
1,0,500.76,25,0
1,0,529,26,0
0,3,817.94,14,0
1,3,845,21,1
1,0,861.48,9,1
1,4,423,12,0
0,1,700.03,4,0
0,0,809.48,15,0
1,9,265,10,0
0,3,738.08,7,0
0,3,763.81,8,0
0,1,835.45,4,0
0,2,711.04,20,0
0,1,656.37,18,0
0,3,680.9,10,0
0,0,852.27,11,0
0,0,624.12,10,0
1,7,996,23,1
0,0,679.91,6,0
1,4,340,12,0
0,1,586.05,8,0
1,10,751,7,1
1,10,569,4,0
1,1,917,25,0
1,5,220,11,0
1,10,688.61,13,1
1,4,446,13,1
1,7,327,26,0
0,2,663.41,18,0
0,0,794.35,11,0
1,10,241,1,1
1,4,518,19,1
0,4,870.92,18,0
1,6,800.49,23,1
1,7,938,19,0
0,2,663.68,5,0
0,0,665.13,3,0
0,0,763.98,3,0
0,1,747.94,4,0
1,8,387,25,0
0,2,990.67,18,0
1,2,839,24,1
0,2,566.06,8,0
0,2,552.69,16,0
0,1,522.52,17,0
0,2,618.24,1,0
1,9,513,21,0
1,1,235,3,0
0,3,808.96,13,0
1,9,187,1,1
1,5,513,28,0
0,2,999.03,20,0
1,6,572.05,20,0
1,2,248,14,0
1,9,433.35,10,0
1,0,492,25,1
1,10,659.86,21,0
1,8,181,3,1
0,0,512.73,19,0
1,9,974,16,0
0,2,867.9,1,0
0,1,689.8,12,0
1,4,400,4,1
0,2,616.28,20,0
0,2,609.92,9,0
1,5,244,22,0
1,6,512.47,17,0
1,5,513.1,28,1
0,2,854,3,0
0,0,669.75,8,0
1,10,398,14,0
1,6,569,8,0
0,3,911.54,13,0
0,1,804.72,13,0
1,1,389.48,24,1
0,4,725.86,5,0
0,2,762.33,17,0
0,1,761.9,17,0
0,3,812.83,20,0
0,0,532.18,8,0
1,4,566,3,0
0,1,954,4,0
0,3,521.15,11,0
0,2,590.84,6,0
1,9,604,20,0
0,0,983.24,6,0
1,9,335,17,0
1,5,146,5,0
0,0,890.41,0,0
0,4,529.32,1,0
1,2,164.57,30,1
1,5,739,11,0
1,8,446.25,8,0
1,8,209,2,1
0,3,570.04,13,0
0,3,610.87,13,0
1,4,908,9,0
1,0,391,5,0
1,5,547,14,0
0,0,705.78,19,0
0,1,775.87,18,0
0,3,895.76,7,0
0,1,680.3,7,0
1,3,565,12,0
1,3,204,12,1
0,2,618,10,0
1,2,846,21,1
0,1,764.92,11,0
0,2,686.22,6,0
0,2,579.94,9,0
1,6,667,28,0
1,6,823,5,1
0,1,525.77,7,0
0,2,773.12,1,0
1,1,289,19,0
1,0,554,27,0
0,0,759.23,9,0
0,0,594.01,9,0
1,5,633,26,1
0,1,930.05,1,0
0,0,976.85,17,0
1,9,783,15,0
0,4,939.33,19,0
0,2,709.78,4,0
1,5,375.76,8,0
1,5,928,10,0
1,2,353,18,0
1,9,311,29,1
0,1,520.92,3,0
0,1,982.51,19,0
0,3,515.97,18,0
1,8,941.93,26,0
0,1,582.4,13,0
0,2,516.33,12,0
1,6,290,11,0
1,6,102,28,0
0,0,599.96,13,0
1,5,752,15,1
1,8,667,20,0
0,1,981.06,0,0
0,4,521.74,7,0
1,8,973.61,18,0
1,2,111,11,1
0,4,869.77,14,0
0,1,653.77,0,0
1,9,227,24,0
0,0,859.74,15,0
1,5,135,6,1
0,2,514.41,17,0
0,3,683.45,2,0
1,4,386,28,0
0,0,727.14,15,0
0,3,994.2,11,0
0,2,901.12,11,0
0,1,626.5,4,0
1,9,344,26,1
1,1,408.01,23,0
0,0,653.47,19,0
0,0,810.59,1,0
0,0,833.9,4,0
1,3,782,11,1
0,3,614.37,12,0
0,2,797.65,17,0
0,2,874.02,4,0
0,0,873.85,1,0
0,1,681.96,13,0
0,2,604.76,17,0
0,2,668.28,1,0
0,0,941,2,0
1,3,889.68,24,0
1,5,115,15,0
0,0,828.96,20,0
1,5,892,8,0
1,9,226,20,0
0,2,502.22,11,0
0,0,698.85,9,0
0,1,591.5,12,0
1,10,589,11,0
1,2,392,24,0
0,3,528.33,3,0
0,0,507.43,11,0
1,8,823,15,0
0,4,871.91,14,0
0,3,935.77,10,0
1,2,161,7,0
1,1,364,26,0
0,5,878.2,11,0
1,5,987,29,1
1,2,887,23,0
1,6,861,25,0
1,8,884,2,1
1,2,719,29,1
0,1,607.5,6,0
0,0,832,11,0
0,0,583.6,1,0
1,6,110,16,0
1,10,354.81,16,1
1,3,128,11,0
1,8,757,1,1
0,2,675.43,0,0
0,2,901.59,7,0
0,2,563.13,7,0
0,1,515.42,3,0
1,4,826.33,18,1
1,7,602,14,0
0,0,647.59,18,0
1,1,289,0,1
1,1,254,17,1
0,2,616.6,6,0
0,1,991.93,14,0
1,5,603,6,0
0,2,502.87,17,0
1,3,338,9,1
1,4,379,21,0
1,9,273,30,0
1,6,318,0,0
0,0,616.56,19,0
1,1,660,2,1
1,2,314,19,1
0,0,979.85,20,0
0,0,877.28,15,0
0,0,782.66,6,0
1,9,344.47,24,0
1,4,318,15,1
0,0,715.88,20,0
0,4,811.22,5,0
0,0,839,6,0
0,1,605.1,11,0
0,3,599.62,0,0
1,0,783.59,14,1
1,4,528,22,0
1,4,437.89,20,1
1,10,769.43,11,0
1,8,615,18,1
1,9,262,5,0
0,1,641.96,13,0
1,8,679,21,0
0,1,773.01,20,0
0,2,829.82,3,0
0,0,601.04,16,0
1,7,760,30,1
0,2,769.54,11,0
0,0,788.71,6,0
0,2,575.03,9,0
1,0,430.11,2,0
0,0,770.47,13,0
0,2,680.85,8,0
1,1,620,20,0
1,3,840.23,19,0
0,3,899.07,0,0
1,1,915.32,21,0
1,4,986,21,0
0,3,673.11,4,0
0,2,965.12,13,0
0,3,984.66,2,0
0,2,548.51,8,0
0,1,864.76,9,0
0,2,676.22,4,0
1,10,875.2,17,0
0,3,696.15,8,0
0,2,866.47,9,0
0,2,791.31,7,0
0,4,725.23,9,0
1,5,494,26,1
0,0,620.25,18,0
1,2,392.79,4,1
0,1,777.34,5,0
1,6,429,14,0
0,1,816.07,13,0
0,1,630.87,14,0
1,5,778.68,23,1
0,3,719.81,12,0
1,2,865,29,0
0,2,681.58,13,0
0,0,771.8,5,0
1,5,951,16,0
0,3,775.92,6,0
0,0,533.7,8,0
1,7,662,26,0
1,8,810.36,26,0
1,3,163,4,0
1,10,549,30,0
0,2,611.7,20,0
0,2,984,2,0
1,10,679,7,0
1,10,919.26,27,0
0,1,969.29,20,0
1,4,514,9,0
1,5,271,27,1
0,4,834.68,14,0
0,0,563.38,14,0
0,3,586.87,6,0
1,3,328,17,1
0,1,606.51,9,0
0,2,984.8,19,0
0,1,667.64,12,0
0,3,847.94,7,0
1,4,278,6,0
1,9,720,6,0
1,3,379,13,0
0,3,737.78,18,0
0,4,986.05,8,0
0,2,649.6,2,0
1,0,110.59,8,0
0,4,772.25,17,0
1,1,151,29,1
1,1,925,25,0
0,1,952.23,16,0
0,3,893.16,15,0
1,5,517,4,1
0,2,940.19,17,0
1,6,825,7,0
1,9,856,29,0
0,0,874.6,13,0
1,4,925,23,0
1,1,244,15,0
1,2,600,26,0
1,1,942.51,5,1
0,1,806.09,1,0
1,8,695,7,0
0,1,665.96,4,0
1,1,662,16,0
1,4,825.18,23,1
1,7,942,7,0
0,4,638.54,8,0
0,1,931.42,5,0
1,10,439,6,0
1,1,224,26,1
0,4,549.37,7,0
0,0,645.54,8,0
0,2,685.83,1,0
0,2,731,20,0
1,7,895,2,1
0,2,594.94,3,0
0,1,943.18,12,0
0,1,638.89,0,0
0,3,739.99,15,0
0,3,651,5,0
1,3,663,5,0
0,3,814.56,11,0
1,1,392,8,0
0,2,902.35,0,0
0,0,853.26,17,0
0,5,749.38,3,0
0,0,536.13,12,0
1,6,135,0,0
0,0,668.76,15,0
1,8,543,26,1
0,1,673.11,6,0
0,1,760.86,4,0
0,0,849.25,16,0
0,1,737.3,10,0
1,4,385.05,20,0
1,7,835,12,1
0,1,979.33,11,0
1,10,523,11,1
0,2,834.23,17,0
1,2,381,25,1
0,0,515.81,0,0
1,6,731,1,0
1,0,906,4,1
1,2,437,26,0
0,1,528.3,2,0
1,5,322,18,0
1,2,730,25,0
0,0,928.69,4,0
0,4,669.97,0,0
0,4,823.98,6,0
1,3,843,13,0
1,4,694,2,1
0,3,953.61,19,0
1,0,225.18,8,1
0,0,989.98,13,0
0,1,657.31,4,0
1,9,119,22,1
0,4,880.44,15,0
0,1,988.15,12,0
0,2,936.95,1,0
0,0,514.48,2,0
0,2,911.55,10,0
0,2,897.97,10,0
0,4,704.64,14,0
0,2,758.51,15,0
1,0,861,23,1
0,4,832.31,3,0
1,7,283.05,7,1
0,5,840.67,10,0
1,1,695,15,0
0,3,595.77,7,0
0,1,950.47,2,0
1,7,185.11,24,1
1,1,321,11,1
0,1,587.48,0,0
0,3,891.06,1,0
0,2,929.91,1,0
0,2,925.57,20,0
0,1,797.63,19,0
0,2,844.89,18,0
0,1,532.3,13,0
0,4,579.62,2,0
1,1,790,21,0
0,4,889.26,20,0
0,1,667.3,13,0
0,2,989.26,8,0
1,6,638,8,0
1,9,610.88,17,0
1,0,225,10,0
1,2,324.51,10,0
0,3,860.9,17,0
1,4,908,0,0
0,4,798.67,19,0
0,1,728.83,11,0
0,0,949.96,10,0
1,0,891,24,1
1,7,192,3,1
1,1,377.45,12,0
1,3,444,11,0
1,7,744,1,1
0,4,924.5,20,0
0,4,921.84,3,0
1,2,782.75,20,0
0,2,844.23,16,0
1,6,603.25,13,1
1,0,650,19,0
1,1,937.54,29,0
0,2,973.89,19,0
1,5,872.42,13,0
1,4,470,16,1
1,7,536,4,0
1,2,314,14,1
0,3,693.36,2,0
1,10,561.09,7,1
1,9,258,10,1
1,7,805.86,5,1
1,10,341.75,29,0
1,2,834,22,1
1,0,555,30,1
1,5,179,3,0
0,0,716.77,1,0
0,2,993.05,15,0
1,7,454,21,0
1,3,291,9,0
0,0,633.96,11,0
1,10,398.06,11,0
1,7,845.68,14,0
0,4,770.15,12,0
0,4,921.06,12,0
0,1,889.79,10,0
1,2,345,29,0
1,5,340,17,0
0,0,583.69,12,0
0,2,542.67,16,0
0,0,999.56,14,0
1,6,449,4,0
0,2,774.92,18,0
1,9,742.52,29,0
1,5,658.44,25,0
0,2,979.65,6,0
1,7,719,15,1
1,0,452,16,1
0,3,847.85,8,0
1,6,527,16,0
0,1,791.04,14,0
1,2,729,2,1
1,8,985,16,0
1,9,676,1,1
1,9,881,22,1
0,1,709.17,10,0
0,3,759.6,10,0
0,1,871.55,17,0
0,2,864.5,14,0
1,8,835,19,0
1,4,577,24,0
1,1,959,5,0
0,0,913.14,20,0
0,1,514.06,20,0
0,2,948.3,0,0
0,2,794.09,17,0
1,6,579,12,0
1,8,706.58,5,1
1,9,237.42,9,1
1,7,594,26,0
1,7,394,3,0
0,2,508.25,15,0
1,2,212,15,1
1,9,134,17,1
0,0,563.97,4,0
1,9,767,19,0
1,3,111,19,0
0,0,594.3,20,0
0,2,832,9,0
0,4,700.32,8,0
1,7,618,0,0
1,4,570,28,0
1,6,913,29,1
1,7,613,9,0
1,3,572.9,19,1
0,0,659.88,17,0
0,0,858.39,20,0
0,1,584.37,14,0
1,10,324,9,0
1,2,781,1,0
1,1,736.96,2,0
1,5,623,16,0
0,3,753.34,12,0
0,0,874.73,20,0
0,2,754.35,15,0
0,3,617.44,8,0
1,6,109,0,0
1,9,538,12,0
0,0,851.54,18,0
0,0,818.33,9,0
1,6,580.97,20,0
0,4,753.68,18,0
0,2,515.84,0,0
0,1,992,14,0
1,2,294,29,1
0,0,975.59,16,0
1,0,900,2,1
1,9,296,4,0
0,4,556.07,6,0
1,7,957,30,1
1,0,106.73,5,1
0,2,883.15,10,0
0,1,834.34,9,0
0,2,558.65,14,0
0,4,896.38,6,0
1,9,503,17,0
1,8,227,21,0
1,3,739,26,1
1,7,586,11,0
0,2,547.82,13,0
0,1,571.71,10,0
1,0,148.56,27,0
0,1,629.47,5,0
0,2,711.07,2,0
0,1,619.81,15,0
1,4,923,17,0
1,4,939.78,1,0
1,8,953,1,0
0,1,890.01,20,0
1,8,985,28,1
1,10,479.37,30,0
0,4,903.9,7,0
0,3,623.4,8,0
1,10,349,2,1
0,2,883.52,11,0
0,2,528.1,12,0
1,3,717,9,0
0,2,707.27,12,0
1,0,958,23,0
1,10,217,11,1
0,2,810.91,11,0
1,9,405,6,1
0,0,591.32,17,0
0,1,815.86,17,0
0,0,860.23,1,0
1,6,859.69,11,0
1,9,165,2,0
1,4,700,21,1
1,0,989,7,1
0,0,678.25,7,0
1,9,443,24,1
0,3,849.56,7,0
1,9,732,18,0
0,0,594.4,8,0
0,1,763.02,2,0
1,2,153,18,0
0,3,637.8,17,0
1,9,217,20,0
1,4,522.53,23,0
0,0,694.15,9,0
0,0,586.67,19,0
0,2,954.02,19,0
0,3,558.4,18,0
1,5,820,11,0
1,10,377.65,17,0
0,1,959.03,15,0
1,8,909,30,0
0,4,531.49,17,0
1,6,393,10,0
0,0,860.13,8,0
0,0,886.78,18,0
0,2,511.3,17,0
1,8,600,4,1
0,4,835.85,20,0
1,0,339,4,0
0,2,811.3,10,0
0,0,503.19,1,0
0,2,542.17,19,0
0,2,780.2,19,0
1,1,527,26,0
1,3,270.61,14,0
0,2,611.86,20,0
0,2,832.93,13,0
1,9,393,7,0
0,2,729.45,15,0
1,9,699,10,1
1,6,793,29,1
0,0,571.18,9,0
0,4,501.94,18,0
0,1,988.1,18,0
0,2,902.35,0,0
1,4,787,17,0
0,3,621.03,12,0
0,0,869,17,0
1,1,802,21,0
1,9,587,25,0
0,2,620.1,13,0
1,8,382,12,0
0,1,526.57,6,0
1,1,866.68,23,0
1,2,684,25,0
0,1,569.94,10,0
1,6,527,30,0
1,9,367,16,0
1,4,430,28,0
0,1,868.48,19,0
1,0,272,4,0
1,9,345,11,0
1,2,241,13,0
0,1,772.41,15,0
0,3,799.97,12,0
0,2,999.64,0,0
1,6,245,16,1
0,1,834.15,9,0
0,1,802,20,0
1,9,906,20,1
1,8,534,4,1
1,10,729,14,1
1,7,368,21,1
0,2,535.03,5,0
0,2,689.89,2,0
0,2,952.89,4,0
1,7,710,7,0
1,3,637,4,0
1,10,240,26,0
1,1,324,4,0
0,2,736.29,16,0
1,1,152.27,3,0
1,7,265,2,1
1,10,432.77,7,1
1,4,501,12,0
1,1,380,10,0
1,5,625,17,0
0,0,690.57,6,0
0,2,845.79,15,0
0,1,852.3,2,0
1,9,985,0,0
0,1,903.21,15,0
1,4,153,5,1
1,5,957,11,0
0,3,569.46,1,0
1,5,319.02,18,0
1,8,165,20,0
1,7,727,9,0
0,0,828.53,3,0
1,8,492,26,0
1,9,174,4,0
1,8,963.78,28,0
1,6,905,18,0
0,1,965.63,18,0
1,1,567,28,1
0,2,544.81,9,0
0,2,768.06,4,0
1,5,349,8,0
1,9,580,17,0
0,1,727.84,14,0
1,0,852,11,0
0,2,892.27,12,0
0,2,714.48,3,0
1,8,825,27,1
0,2,920.62,2,0
1,6,923.56,29,0
0,2,720.51,10,0
1,2,372,4,1
1,7,967,7,0
0,3,995.31,3,0
0,3,593.8,0,0
0,2,916.9,18,0
1,10,200,25,1
1,5,570.5,11,0
1,8,793,21,0
0,2,840.61,10,0
1,7,539,3,0
1,10,114,11,1
1,3,180,1,1
0,3,644.02,16,0
1,7,695,23,0
0,0,928.25,2,0
1,1,327,19,1
1,1,497,29,0
0,1,897.9,10,0
0,2,753.78,0,0
1,10,503.86,8,1
1,7,174,26,1
1,8,557,4,1
0,3,919.43,20,0
0,3,727.1,13,0
0,1,745.25,11,0
1,10,823,27,1
0,0,515.73,18,0
1,4,749,19,0
0,2,815.5,5,0
1,7,529,15,0
1,9,899.96,19,1
1,5,476,0,0
1,0,162.95,22,0
1,7,629,16,0
0,3,960.84,11,0
0,0,906.81,2,0
1,3,519,22,0
1,10,563,4,0
0,2,718.85,14,0
1,4,488,3,0
1,6,389,30,0
1,9,334,27,1
1,2,371,0,0
0,3,932.51,18,0
1,0,204,25,0
0,3,764.91,13,0
0,3,717.03,6,0
0,0,543.16,17,0
1,0,224,12,0
0,2,586.91,7,0
0,2,549.7,15,0
1,4,815,4,0
1,4,659,17,0
0,0,570.74,9,0
1,5,395,13,0
0,1,827.24,18,0
0,1,884.58,15,0
0,2,548.32,3,0
1,9,481.46,22,0
0,0,973.02,13,0
1,5,586,4,0
0,0,642.93,12,0
0,4,881.16,19,0
1,7,571,21,0
0,1,567.46,7,0
0,1,648.05,12,0
0,3,697.3,17,0
0,3,672.1,11,0
1,8,539,0,0
1,5,653.03,3,1
0,2,922.92,10,0
0,0,912.14,18,0
1,8,601,10,1
0,3,569.31,8,0
1,7,988,11,0
0,4,781.13,7,0
1,0,497,15,0
1,8,275,20,1
1,5,221.64,10,0
0,3,875.92,8,0
1,4,653.35,19,1
0,0,976.91,18,0
1,0,194,19,1
1,4,527,14,1
1,0,555,27,1
0,2,574.47,7,0
1,6,340,29,0
1,10,450,27,0
1,7,695,17,0
0,1,694.53,1,0
0,0,638.68,16,0
0,0,709.42,20,0
1,1,260,11,0
0,2,707.22,8,0
0,2,881.4,20,0
1,8,902,22,1
1,8,335,10,0
0,0,864.14,16,0
0,2,900.91,15,0
1,9,121,5,0
0,1,606.37,6,0
1,3,650,25,1
1,6,279,2,1
0,2,971.9,2,0
1,8,793,5,0
0,2,841.99,13,0
0,0,875.78,3,0
1,8,461,15,0
0,0,528.2,6,0
0,1,566.23,5,0
1,2,697.02,1,0
0,3,986,11,0
1,1,855,28,0
1,6,292,22,0
0,0,621.15,3,0
1,3,354,13,1
1,8,265,6,0
0,0,773.09,15,0
1,9,430,7,1
1,3,406,4,0
1,9,776,30,1
0,1,554.67,10,0
0,0,546.08,18,0
0,4,865.03,10,0
1,0,563,7,1
0,0,705.07,9,0
0,4,534.79,19,0
1,7,306,6,0
1,5,705,13,1
0,0,970.1,1,0
0,1,967.67,19,0
1,10,593,6,0
0,4,849.11,20,0
1,4,584,27,1
0,3,984.79,2,0
1,5,822,3,0
0,0,949.84,0,0
0,1,747,6,0
0,3,704.95,4,0
0,1,640.49,1,0
0,1,689.28,15,0
1,9,493,0,1
1,9,973,30,0
1,8,179,5,1
1,5,650,8,0
1,0,867.03,1,0
1,2,457,5,1
0,0,614.04,4,0
1,10,755,12,1
1,9,749,8,0
1,8,467,6,0
1,2,579,11,1
1,9,351.28,11,0
1,8,160,0,1
1,0,290,27,0
0,1,587.73,9,0
1,3,398,23,0
1,0,467,11,1
0,4,625.29,2,0
1,3,564,1,0
0,2,547.75,6,0
1,9,430,24,1
1,10,749,30,1
0,0,699.3,6,0
1,10,277,28,1
0,4,796.95,18,0
0,2,859.16,0,0
1,8,502.6,4,0
0,1,788.07,3,0
0,0,908.39,12,0
1,0,364.16,30,0
1,1,362,14,0
1,7,105,21,1
0,2,606.7,16,0
1,6,390,18,0
0,4,752.44,1,0
0,3,999,16,0
0,1,766.51,3,0
0,1,737.89,4,0
1,10,562,4,1
0,2,757.68,6,0
0,2,833.97,16,0
0,0,719.76,4,0
0,0,734.48,4,0
1,3,855,24,0
1,6,659,24,1
0,3,518.64,8,0
0,2,926.01,16,0
0,2,864.12,1,0
1,6,795,4,0
0,0,844.29,17,0
1,4,258,28,0
0,0,613.13,5,0
1,10,818,15,0
0,0,605.03,15,0
1,10,811,21,0
0,1,1000,13,0
1,5,193,24,0
0,3,862.51,4,0
1,2,721,28,1
1,5,406,23,0
0,2,638.43,0,0
1,0,238,1,0
0,0,852,6,0
1,2,146,17,0
0,2,884.23,8,0
0,1,616.57,19,0
0,2,779.18,12,0
1,4,982,25,0
0,1,725.27,18,0
0,2,617.2,16,0
0,4,735.04,3,0
0,1,834.17,14,0
0,1,991.49,12,0
